"Player Position X {0.100}","Player Position Y {0.100}","Player Position Z {0.100}","Head Rotation X {0.100}","Head Rotation Y {0.100}","Head Rotation Z {0.100}","Player Height {0.100}","Object Viewed by Player {0.100}","Simulation Timings {0.200}"
-1.138,0.000,3.789,36.407,130.991,349.734,1.485,,
-1.138,0.000,3.789,37.352,127.687,349.303,1.480,,
-1.138,0.000,3.789,38.905,134.249,352.286,1.478,,
-1.138,0.000,3.789,39.502,148.208,357.788,1.476,,
-1.138,0.000,3.789,39.757,162.887,2.677,1.477,,
-1.138,0.000,3.789,40.152,173.282,6.018,1.474,,
-1.138,0.000,3.789,40.560,183.585,9.608,1.475,,
-1.138,0.000,3.789,39.803,191.550,12.338,1.477,,
-1.138,0.000,3.789,39.250,193.895,13.403,1.477,,
-1.138,0.000,3.789,37.584,198.004,13.483,1.482,,
-1.138,0.000,3.789,35.983,204.360,14.422,1.484,,
-1.138,0.000,3.789,35.679,209.768,16.959,1.483,,
-1.138,0.000,3.789,35.061,213.096,17.040,1.484,,
-1.138,0.000,3.789,34.777,215.905,17.515,1.485,,
-1.138,0.000,3.789,35.641,216.866,19.110,1.481,,
-1.138,0.000,3.789,35.807,217.929,17.928,1.482,,
-1.138,0.000,3.789,35.503,220.117,17.347,1.483,,
-1.138,0.000,3.789,36.098,222.371,17.616,1.482,,
-1.138,0.000,3.789,35.891,223.255,17.699,1.483,,
-1.138,0.000,3.789,36.161,220.890,17.187,1.482,,
-1.138,0.000,3.789,38.780,215.714,13.296,1.478,,
-1.138,0.000,3.789,43.202,205.727,7.937,1.470,,
-1.138,0.000,3.789,45.134,200.414,4.485,1.466,,
-1.138,0.000,3.789,46.082,197.802,3.464,1.464,,
-1.138,0.000,3.789,46.688,195.367,2.678,1.462,,
-1.138,0.000,3.789,48.408,191.945,2.049,1.458,,
-1.138,0.000,3.789,49.073,189.903,1.667,1.455,,
-1.138,0.000,3.789,50.339,188.659,1.373,1.451,,
-1.138,0.000,3.789,52.464,190.409,3.099,1.446,,
-1.144,0.000,3.756,52.237,192.421,4.641,1.446,,
-1.156,0.000,3.620,51.411,192.414,4.375,1.448,,
-1.174,0.000,3.476,50.316,195.108,5.959,1.450,,
-1.220,0.000,3.340,49.604,197.767,7.123,1.451,,
-1.252,0.000,3.250,49.149,195.766,5.293,1.452,,
-1.252,0.000,3.250,48.429,191.669,2.509,1.455,,
-1.310,0.000,3.336,47.619,188.787,0.709,1.456,,
-1.320,0.000,3.479,47.018,187.659,0.721,1.458,,
-1.318,0.000,3.566,46.306,186.537,0.342,1.459,,
-1.318,0.000,3.566,44.719,187.081,0.831,1.463,,
-1.318,0.000,3.566,44.358,186.865,0.623,1.464,,
-1.318,0.000,3.566,44.496,185.126,0.146,1.464,,
-1.318,0.000,3.566,45.112,181.650,359.016,1.463,,
