"Player Position X {0.100}","Player Position Y {0.100}","Player Position Z {0.100}","Head Rotation X {0.100}","Head Rotation Y {0.100}","Head Rotation Z {0.100}","Player Height {0.100}","Object Viewed by Player {0.100}","Simulation Timings {0.200}"
0.445,0.000,7.976,14.060,184.022,353.877,1.362,,
0.425,0.000,7.915,8.230,183.351,354.011,1.372,,
0.410,0.000,7.864,355.407,183.022,355.306,1.395,,
0.394,0.000,7.811,351.817,183.124,355.280,1.401,,
0.378,0.000,7.756,349.868,183.473,355.639,1.405,,
0.362,0.000,7.702,350.543,183.823,356.015,1.403,,
0.348,0.000,7.649,352.115,184.347,356.401,1.401,,
0.333,0.000,7.601,353.934,184.539,356.471,1.399,,
0.318,0.000,7.545,355.215,183.915,356.578,1.397,,
0.305,0.000,7.495,357.048,182.551,356.449,1.395,,
0.292,0.000,7.441,358.196,181.673,356.153,1.393,,
0.279,0.000,7.385,0.564,181.410,356.266,1.388,,
0.268,0.000,7.335,2.097,181.778,356.286,1.386,,
0.257,0.000,7.285,2.660,182.378,356.099,1.385,,
0.246,0.000,7.234,3.446,182.165,356.453,1.383,,
0.236,0.000,7.184,3.545,181.254,356.584,1.384,,
0.227,0.000,7.133,2.337,180.516,356.736,1.386,,
0.218,0.000,7.083,1.717,180.680,356.632,1.387,,
0.211,0.000,7.036,1.017,180.628,356.904,1.388,,
0.210,0.000,6.986,0.295,180.476,357.030,1.389,,
0.209,0.000,6.936,359.067,178.613,357.392,1.392,,
0.212,0.000,6.882,359.105,174.962,357.239,1.393,,
0.220,0.000,6.828,359.706,173.367,357.296,1.391,,
0.231,0.000,6.769,1.528,170.680,356.952,1.387,,
0.238,0.000,6.709,1.771,171.746,356.446,1.384,,
0.239,0.000,6.657,2.078,175.109,356.385,1.384,,
0.236,0.000,6.600,1.181,177.466,356.129,1.385,,
0.229,0.000,6.547,355.780,183.234,356.484,1.395,,
0.219,0.000,6.493,352.735,184.748,357.130,1.401,,
0.214,0.000,6.434,347.108,186.348,357.495,1.411,,
0.210,0.000,6.373,345.022,185.827,357.613,1.413,,
0.208,0.000,6.315,345.326,184.727,358.164,1.413,,
0.208,0.000,6.260,344.834,184.092,358.141,1.413,,
0.208,0.000,6.200,343.791,183.292,358.142,1.414,,
0.208,0.000,6.149,343.096,182.883,358.073,1.414,,
0.207,0.000,6.089,342.252,182.592,357.950,1.415,,
0.209,0.000,6.036,343.483,182.658,358.047,1.413,,
0.218,0.000,5.974,344.288,182.812,358.043,1.412,,
0.228,0.000,5.915,346.451,182.855,357.940,1.410,,
0.233,0.000,5.862,348.154,182.603,357.918,1.407,,
0.237,0.000,5.809,348.745,182.290,358.050,1.406,,
0.242,0.000,5.750,348.973,182.241,358.104,1.406,,
0.246,0.000,5.692,349.765,181.992,358.249,1.405,,
0.248,0.000,5.638,350.866,181.520,358.252,1.403,,
0.250,0.000,5.578,351.671,181.268,358.232,1.402,,
0.249,0.000,5.525,352.336,181.281,358.251,1.400,,
0.247,0.000,5.466,352.750,181.260,358.260,1.400,,
0.246,0.000,5.411,354.692,181.036,358.469,1.397,,
0.245,0.000,5.359,355.410,180.898,358.445,1.396,,
0.247,0.000,5.301,356.225,180.826,358.283,1.395,,
0.251,0.000,5.227,357.085,180.758,358.226,1.393,,
0.253,0.000,5.172,357.446,180.582,358.255,1.393,,
0.252,0.000,5.121,357.483,180.453,358.388,1.393,,
0.250,0.000,5.069,357.509,180.403,358.412,1.392,,
0.247,0.000,5.014,357.689,180.527,358.506,1.392,,
0.245,0.000,4.961,357.914,180.615,358.562,1.392,,
0.243,0.000,4.909,356.922,180.621,358.599,1.394,,
0.241,0.000,4.857,353.279,180.428,358.724,1.399,,
0.239,0.000,4.801,349.485,180.582,358.665,1.405,,
0.237,0.000,4.750,347.979,181.188,358.321,1.407,,
0.235,0.000,4.691,349.948,181.417,358.299,1.405,,
0.233,0.000,4.640,357.276,181.114,357.941,1.392,,
0.231,0.000,4.585,354.299,181.253,357.713,1.398,,
0.229,0.000,4.533,355.561,181.244,358.551,1.395,,
0.227,0.000,4.476,2.203,181.560,358.588,1.381,,
0.226,0.000,4.423,6.432,180.605,357.326,1.375,,
0.225,0.000,4.366,7.743,180.730,357.780,1.371,,
0.224,0.000,4.313,9.494,180.240,357.314,1.369,,
0.224,0.000,4.261,8.004,180.354,357.318,1.372,,
0.223,0.000,4.205,7.112,179.814,357.581,1.374,,
0.224,0.000,4.150,359.827,179.124,357.360,1.388,,
0.224,0.000,4.098,357.650,179.117,357.468,1.391,,
0.224,0.000,4.044,355.465,179.884,356.904,1.395,,
0.222,0.000,3.990,354.604,180.714,356.867,1.397,,
0.221,0.000,3.941,355.088,181.285,356.808,1.396,,
0.219,0.000,3.889,355.722,181.416,356.879,1.395,,
0.216,0.000,3.837,356.189,181.396,357.035,1.394,,
0.215,0.000,3.787,356.321,179.752,357.256,1.395,,
0.215,0.000,3.787,357.186,176.394,357.218,1.394,,
0.215,0.000,3.787,359.833,155.675,356.658,1.390,,
0.215,0.000,3.787,359.868,132.095,355.331,1.387,,
0.215,0.000,3.787,359.750,115.166,354.482,1.384,,
0.215,0.000,3.787,359.108,70.616,351.941,1.374,,
0.215,0.000,3.787,358.501,49.885,351.773,1.370,,
0.215,0.000,3.787,358.898,37.275,353.009,1.366,,
0.232,0.000,3.816,359.876,28.280,353.951,1.363,,
0.277,0.000,3.868,0.742,31.542,354.536,1.363,,
0.340,0.000,3.899,358.920,52.655,356.072,1.372,,
0.382,0.000,3.877,359.040,117.810,356.096,1.383,,
0.406,0.000,3.828,2.016,151.472,354.416,1.380,,
0.406,0.000,3.777,4.568,172.652,355.530,1.376,,
0.387,0.000,3.722,5.720,184.740,356.695,1.374,,
0.367,0.000,3.667,5.858,186.424,356.890,1.374,,
0.349,0.000,3.621,5.772,185.833,356.842,1.375,,
0.325,0.000,3.554,6.344,184.538,356.954,1.375,,
0.309,0.000,3.508,6.735,184.348,356.705,1.374,,
0.292,0.000,3.453,8.523,184.119,356.959,1.372,,
0.276,0.000,3.403,8.610,184.181,357.250,1.372,,
0.262,0.000,3.353,8.084,184.019,357.340,1.373,,
0.242,0.000,3.285,6.101,183.835,357.281,1.377,,
0.227,0.000,3.232,5.136,183.661,357.250,1.380,,
0.209,0.000,3.164,4.564,183.521,357.235,1.381,,
0.191,0.000,3.096,2.672,183.613,357.225,1.384,,
0.178,0.000,3.045,1.618,184.191,357.466,1.386,,
0.163,0.000,2.998,358.207,187.457,358.178,1.391,,
0.140,0.000,2.934,356.588,190.230,358.189,1.394,,
0.121,0.000,2.889,355.299,193.426,358.407,1.396,,
0.091,0.000,2.829,356.272,198.007,358.392,1.394,,
0.063,0.000,2.767,2.455,196.476,359.148,1.383,,
0.041,0.000,2.703,12.944,191.783,359.829,1.364,,
0.029,0.000,2.657,17.934,187.777,359.890,1.354,,
0.022,0.000,2.604,21.541,183.112,359.731,1.347,,
0.018,0.000,2.552,22.283,182.070,359.881,1.345,,
