"Player Position X {0.100}","Player Position Y {0.100}","Player Position Z {0.100}","Head Rotation X {0.100}","Head Rotation Y {0.100}","Head Rotation Z {0.100}","Player Height {0.100}","Object Viewed by Player {0.100}","Simulation Timings {0.200}"
0.832,0.000,4.104,10.822,190.490,359.078,1.482,,
0.816,0.000,4.078,12.148,192.543,359.009,1.480,,
0.792,0.000,4.057,13.263,193.384,358.990,1.478,,
0.769,0.000,4.036,14.381,193.708,358.873,1.476,,
0.745,0.000,4.011,15.280,194.006,358.864,1.474,,
0.724,0.000,3.979,16.146,194.259,359.017,1.472,,
0.711,0.000,3.939,17.158,194.504,359.138,1.471,,
0.706,0.000,3.891,18.161,194.726,359.248,1.469,,
0.704,0.000,3.843,19.018,194.891,359.318,1.467,,
0.702,0.000,3.793,19.663,195.299,359.588,1.466,,
0.699,0.000,3.744,20.537,195.867,359.461,1.464,,
0.694,0.000,3.695,21.454,196.514,359.415,1.463,,
0.688,0.000,3.645,22.086,196.897,359.538,1.461,,
0.680,0.000,3.594,22.248,197.071,359.687,1.461,,
0.673,0.000,3.540,21.955,197.518,359.879,1.462,,
0.665,0.000,3.491,21.752,198.120,0.132,1.462,,
0.657,0.000,3.439,21.206,198.578,0.302,1.463,,
0.648,0.000,3.387,19.820,199.498,0.775,1.466,,
0.639,0.000,3.334,17.032,201.493,1.533,1.471,,
0.627,0.000,3.279,14.395,203.810,2.186,1.476,,
0.614,0.000,3.225,12.790,205.398,2.556,1.479,,
0.601,0.000,3.176,11.071,206.635,2.735,1.482,,
0.587,0.000,3.127,9.662,206.744,2.906,1.485,,
0.569,0.000,3.065,8.675,206.526,3.246,1.487,,
0.551,0.000,3.003,7.257,206.370,3.786,1.489,,
0.533,0.000,2.941,6.026,205.710,4.156,1.491,,
0.519,0.000,2.894,5.512,205.147,4.348,1.492,,
0.503,0.000,2.836,5.775,204.487,4.752,1.491,,
0.489,0.000,2.785,5.288,204.009,4.863,1.492,,
0.476,0.000,2.733,2.132,203.177,5.090,1.497,,
0.466,0.000,2.679,357.392,201.247,5.051,1.505,,
0.460,0.000,2.625,353.364,198.999,4.793,1.511,,
0.457,0.000,2.569,350.098,197.547,4.560,1.516,,
0.455,0.000,2.514,348.237,197.045,4.449,1.518,,
0.454,0.000,2.457,347.810,197.455,4.549,1.519,,
0.452,0.000,2.402,347.643,198.227,4.618,1.518,,
0.449,0.000,2.347,347.795,198.668,4.322,1.518,,
0.446,0.000,2.292,347.730,199.095,4.003,1.518,,
